id,postcode,suburb,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
"4798","3025","ALTONA GATE","VIC","144.839704","-37.835562","NEWPORT DC","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8277061","144.8477003","21302134432","South Kingsville","213021344","Newport","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Gellibrand","15.0428400039673","V1","PHN201","North Western Melbourne","Hobsons Bay","23110","Gellibrand","Inner Metropolitan","28707","Williamstown (Western Metropolitan)"
"4799","3025","ALTONA NORTH","VIC","144.839704","-37.835562","NEWPORT DC","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8388686","144.8346241","21302134432","South Kingsville","213021344","Newport","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Gellibrand","15.0428400039673","V1","PHN201","North Western Melbourne","Hobsons Bay","23110","Gellibrand","Inner Metropolitan","28707","Williamstown (Western Metropolitan)"
"4811","3026","DERRIMUT","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.7927082","144.7715559","21305136307","Laverton North","213051363","Laverton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","27260","Gorton","Outer Metropolitan","24307","Laverton (Western Metropolitan)"
"4800","3026","LAVERTON NORTH","VIC","144.774986","-37.829923","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8280477","144.7854874","21305136307","Laverton North","213051363","Laverton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Gellibrand","","V1","PHN201","North Western Melbourne","Wyndham","27260","Gorton","Outer Metropolitan","24307","Laverton (Western Metropolitan)"
"4801","3027","LAVERTON RAAF","VIC","144.754147","-37.932419","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8655231","144.7613154","21305158720","Williams Landing","213051587","Truganina - South East","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Gellibrand","16.2057991027832","V1","PHN201","North Western Melbourne","Wyndham","27260","Lalor","Outer Metropolitan","24307","Laverton (Western Metropolitan)"
"20758","3027","WILLIAMS LANDING","VIC","144.7430155","-37.86199812","Melbourne Metro","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8615","144.744","21305158720","Williams Landing","213051587","Truganina - South East","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Gellibrand","16.2057991027832","V1","PHN201","North Western Melbourne","Wyndham","27260","Lalor","Outer Metropolitan","24307","Laverton (Western Metropolitan)"
"4802","3027","WILLIAMS RAAF","VIC","144.754147","-37.932419","Melbourne Metro","","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.9232","144.749","21305158720","Williams Landing","213051587","Truganina - South East","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Gellibrand","16.2057991027832","V1","PHN201","North Western Melbourne","Wyndham","27260","Lalor","Outer Metropolitan","24307","Laverton (Western Metropolitan)"
"4803","3028","ALTONA MEADOWS","VIC","144.777165","-37.875066","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8715626","144.7775818","21305136315","Laverton (Vic.)","213051363","Laverton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Gellibrand","","V1","PHN201","North Western Melbourne","Wyndham","27260","Gellibrand","Inner Metropolitan","28707","Williamstown (Western Metropolitan)"
"4804","3028","LAVERTON","VIC","144.777165","-37.875066","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8592043","144.7704046","21305136315","Laverton (Vic.)","213051363","Laverton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Gellibrand","","V1","PHN201","North Western Melbourne","Wyndham","27260","Gellibrand","Inner Metropolitan","28707","Williamstown (Western Metropolitan)"
"4805","3028","SEABROOK","VIC","144.777165","-37.875066","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.876","144.758","21305136315","Laverton (Vic.)","213051363","Laverton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Gellibrand","","V1","PHN201","North Western Melbourne","Wyndham","27260","Gellibrand","Inner Metropolitan","28707","Williamstown (Western Metropolitan)"
"4806","3029","HOPPERS CROSSING","VIC","144.705831","-37.837165","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8629027","144.6854533","21305158834","Truganina","213051588","Truganina - South West","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Lalor","","V1","PHN201","North Western Melbourne","Melton","24650","Lalor","Outer Metropolitan","28607","Werribee (Western Metropolitan)"
"4807","3029","TARNEIT","VIC","144.705831","-37.837165","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8091678","144.6672079","21305158834","Truganina","213051588","Truganina - South West","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Lalor","","V1","PHN201","North Western Melbourne","Melton","24650","Lalor","Outer Metropolitan","28607","Werribee (Western Metropolitan)"
"4808","3029","TRUGANINA","VIC","144.705831","-37.837165","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8282806","144.7082568","21305158834","Truganina","213051588","Truganina - South West","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Lalor","","V1","PHN201","North Western Melbourne","Melton","24650","Lalor","Outer Metropolitan","28607","Werribee (Western Metropolitan)"
"4809","3030","CHARTWELL","VIC","144.64209","-37.91624","Melbourne Metro","","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.7935","144.764","21305158120","Point Cook","213051581","Point Cook - North West","21704","Warrnambool","217","Warrnambool and South West","1","1","21","Inner Regional Australia","1","1","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","27260","Lalor","Outer Metropolitan","28607","Werribee (Western Metropolitan)"
"4810","3030","COCOROC","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.9686685","144.6215012","21305158120","Point Cook","213051581","Point Cook - North West","21704","Warrnambool","217","Warrnambool and South West","2","2","21","Inner Regional Australia","2","2","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","27260","Lalor","Outer Metropolitan","28607","Werribee (Western Metropolitan)"
"4812","3030","POINT COOK","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.9178086","144.7477259","21305158120","Point Cook","213051581","Point Cook - North West","21704","Warrnambool","217","Warrnambool and South West","1","1","21","Inner Regional Australia","1","1","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","27260","Lalor","Outer Metropolitan","28607","Werribee (Western Metropolitan)"
"4813","3030","QUANDONG","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8414477","144.5470351","21305158120","Point Cook","213051581","Point Cook - North West","21704","Warrnambool","217","Warrnambool and South West","2","2","21","Inner Regional Australia","2","2","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","27260","Lalor","Outer Metropolitan","28607","Werribee (Western Metropolitan)"
"4814","3030","WERRIBEE","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8997995","144.6641401","21305158120","Point Cook","213051581","Point Cook - North West","21704","Warrnambool","217","Warrnambool and South West","1","1","21","Inner Regional Australia","1","1","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","27260","Lalor","Outer Metropolitan","28607","Werribee (Western Metropolitan)"
"4815","3030","WERRIBEE SOUTH","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.937","144.697","21305158120","Point Cook","213051581","Point Cook - North West","21704","Warrnambool","217","Warrnambool and South West","2","2","21","Inner Regional Australia","2","2","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","27260","Lalor","Outer Metropolitan","28607","Werribee (Western Metropolitan)"
"4816","3031","FLEMINGTON","VIC","144.923403","-37.79119","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","20604","Melbourne City","206","Melbourne - Inner","R1","-37.7833035","144.9277474","20604112129","Kensington (Vic.)","206041121","Kensington (Vic.)","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Melbourne","4.22009563446045","V1","PHN201","North Western Melbourne","Moonee Valley","25060","Melbourne","Inner Metropolitan","24703","Melbourne (Northern Metropolitan)"
"4817","3031","KENSINGTON","VIC","144.923403","-37.79119","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","20604","Melbourne City","206","Melbourne - Inner","R1","-37.7941207","144.9276659","20604112129","Kensington (Vic.)","206041121","Kensington (Vic.)","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Melbourne","4.22009563446045","V1","PHN201","North Western Melbourne","Moonee Valley","25060","Melbourne","Inner Metropolitan","24703","Melbourne (Northern Metropolitan)"
"4818","3032","ASCOT VALE","VIC","144.897221","-37.774486","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21303","Maribyrnong","213","Melbourne - West","R1","-37.7767444","144.9110705","21303134937","Maribyrnong","213031349","Maribyrnong","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Maribyrnong","2.21517205238342","V1","PHN201","North Western Melbourne","Maribyrnong","24330","Maribyrnong","Inner Metropolitan","22907","Footscray (Western Metropolitan)"
"4819","3032","HIGHPOINT CITY","VIC","144.897221","-37.774486","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21303","Maribyrnong","213","Melbourne - West","R1","-37.7732279","144.8893046","21303134937","Maribyrnong","213031349","Maribyrnong","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Maribyrnong","2.21517205238342","V1","PHN201","North Western Melbourne","Maribyrnong","24330","Maribyrnong","Inner Metropolitan","22907","Footscray (Western Metropolitan)"
"4820","3032","MARIBYRNONG","VIC","144.897221","-37.774486","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21303","Maribyrnong","213","Melbourne - West","R1","-37.7695602","144.8820803","21303134937","Maribyrnong","213031349","Maribyrnong","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Maribyrnong","2.21517205238342","V1","PHN201","North Western Melbourne","Maribyrnong","24330","Maribyrnong","Inner Metropolitan","22907","Footscray (Western Metropolitan)"
"4821","3032","TRAVANCORE","VIC","144.897221","-37.774486","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21303","Maribyrnong","213","Melbourne - West","R1","-37.778","144.935","21303134937","Maribyrnong","213031349","Maribyrnong","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Maribyrnong","2.21517205238342","V1","PHN201","North Western Melbourne","Maribyrnong","24330","Maribyrnong","Inner Metropolitan","22907","Footscray (Western Metropolitan)"
"4822","3033","KEILOR EAST","VIC","144.857638","-37.74107","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21301","Brimbank","213","Melbourne - West","R1","-37.7343192","144.8566207","21001153436","Keilor East","210011534","Keilor East","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Maribyrnong","65.5374374389648","V1","PHN201","North Western Melbourne","Brimbank","21180","Maribyrnong","Inner Metropolitan","27907","St Albans (Western Metropolitan)"
"4823","3034","AVONDALE HEIGHTS","VIC","144.86194","-37.761235","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21001","Keilor","210","Melbourne - North West","R1","-37.7628247","144.8648709","21001153329","Avondale Heights","210011533","Avondale Heights","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Maribyrnong","45.4558715820313","V1","PHN201","North Western Melbourne","Moonee Valley","25060","Maribyrnong","Inner Metropolitan","26107","Niddrie (Western Metropolitan)"
"4824","3036","KEILOR","VIC","144.82246","-37.705324","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21301","Brimbank","213","Melbourne - West","R1","-37.712","144.831","21301134013","Keilor North","213011340","Taylors Lakes","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Fraser","","V1","PHN201","North Western Melbourne","Hume","23270","Fraser","Inner Metropolitan","28107","Sydenham (Western Metropolitan)"
"4825","3036","KEILOR NORTH","VIC","144.82246","-37.705324","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21301","Brimbank","213","Melbourne - West","R1","-37.68","144.784","21301134013","Keilor North","213011340","Taylors Lakes","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Fraser","","V1","PHN201","North Western Melbourne","Hume","23270","Fraser","Inner Metropolitan","28107","Sydenham (Western Metropolitan)"
"4826","3037","CALDER PARK","VIC","144.780474","-37.715579","Melbourne Metro","","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.679","144.762","21304157537","Hillside (Melton - Vic.)","213041575","Hillside","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Gorton","","V1","PHN201","North Western Melbourne","Brimbank","21180","Gorton","Outer Metropolitan","28107","Sydenham (Western Metropolitan)"
